file_name,score
3670.pkl,0.9549700163522639
3377.pkl,0.0007033130587175957
10207.pkl,7.073581573422869e-05
9322.pkl,3.007550595831011e-08
6324.pkl,0.0003115772861290552
1842.pkl,0.0006692574871319798
3281.pkl,6.783466264586824e-12
6425.pkl,0.04460701662674849
711.pkl,0.006844201987629487
7395.pkl,6.910209899498345e-05
491.pkl,6.504140689807005e-08
7270.pkl,1.602774000216317e-06
6432.pkl,0.8649324085233304
6643.pkl,0.00031928276506128353
8653.pkl,1.0567838954851717e-07
7712.pkl,7.980770863915624e-113
10385.pkl,0.16992174327351892
3650.pkl,8.493585712251115e-05
5816.pkl,0.7737650383844337
4879.pkl,0.002388364333335477
5301.pkl,3.1868085662009196e-08
3609.pkl,0.4614416587756324
7383.pkl,0.04838428801516573
5554.pkl,0.00029112581562330434
9412.pkl,0.0012739150862215727
3536.pkl,0.0008501797211155626
4284.pkl,0.6735984884963581
2925.pkl,5.542320191950564e-06
6805.pkl,0.9997270142682695
7626.pkl,0.9352226949216188
5747.pkl,0.0002512317071277729
1099.pkl,8.570702157054158e-15
4644.pkl,0.0014459740035506386
5477.pkl,1.529406632991456e-05
8960.pkl,0.0007235196388132232
8939.pkl,0.005053010148484465
5075.pkl,2.208951138397493e-05
5351.pkl,0.0006772323417783578
6621.pkl,5.282776403151364e-07
2852.pkl,1.611145218633287e-09
4973.pkl,0.0037290433047092717
9031.pkl,0.0
9399.pkl,0.007811585104803873
3028.pkl,0.00030712581702952167
4856.pkl,1.840667241414108e-07
9207.pkl,2.9339433818319743e-08
6506.pkl,0.9999149351264883
7986.pkl,9.919036978199389e-06
5983.pkl,0.010455194471890266
3355.pkl,8.049811720964291e-05
5391.pkl,6.8410266662785775e-06
9242.pkl,5.821931267342529e-06
8117.pkl,0.11320166316377583
5398.pkl,0.02944447376804867
8393.pkl,0.9979947952373397
5602.pkl,2.6457704075070136e-06
1015.pkl,0.011326547615029048
6231.pkl,1.449031837410778e-06
4827.pkl,0.0006463441803275358
1121.pkl,0.0007215419063087936
5255.pkl,0.0024300300398187487
2304.pkl,5.535010112765893e-05
1329.pkl,5.811481870676488e-05
8572.pkl,2.9259864695434686e-07
4403.pkl,0.00023605335995571092
10199.pkl,0.0041632070970806425
7997.pkl,1.0
4813.pkl,0.001871439276733727
2103.pkl,0.011219951204164805
8280.pkl,0.956944324287168
6145.pkl,1.0458467963573908e-05
6797.pkl,0.001482773276024517
8017.pkl,2.4601478914380125e-05
10562.pkl,0.1705762683515963
8124.pkl,0.9999999999999962
8360.pkl,0.000743196848153237
5688.pkl,7.985526405156441e-45
1393.pkl,1.1856570770527707e-07
513.pkl,0.0001841807793433636
444.pkl,0.07098899784339142
1119.pkl,0.16339651450324055
6640.pkl,0.00010775881560547089
10518.pkl,0.000600861298252469
10501.pkl,0.010455194471890266
8894.pkl,3.3397944338181795e-05
10646.pkl,0.031738787100014626
7973.pkl,4.8427305908831416e-06
8683.pkl,1.55269938948327e-05
3131.pkl,0.46253862138409235
10870.pkl,1.8146085298797773e-16
2511.pkl,5.627598836500976e-08
10349.pkl,1.3041217432690592e-05
3499.pkl,7.673204791434167e-08
2111.pkl,6.910253795619991e-05
10881.pkl,0.002949420968058288
6544.pkl,2.4390825402874395e-05
3235.pkl,0.0006157369852297387
3474.pkl,1.7332071251734945e-08
10781.pkl,0.0002761925641338021
281.pkl,0.054070570637203316
6130.pkl,0.001477202454788377
5343.pkl,1.6680253625031071e-09
9448.pkl,0.0004190700746814936
825.pkl,0.0026124075044952786
1008.pkl,0.007971076572753344
10978.pkl,2.188404150943911e-06
5039.pkl,5.721329529163194e-05
10904.pkl,1.247019599238397e-06
10702.pkl,0.003325652769737308
5315.pkl,0.0006743765035221817
11069.pkl,1.777368914473737e-05
8300.pkl,1.0490548731699524e-06
6394.pkl,1.2323108835932244e-05
3401.pkl,1.0064909554119209e-05
10825.pkl,0.02091944024770047
5882.pkl,0.0008305009177156995
6972.pkl,2.8008874720742877e-05
6158.pkl,1.1920834171612048e-08
8340.pkl,9.222397104592321e-07
1245.pkl,6.838646256475385e-05
1270.pkl,0.0009402899712299524
6777.pkl,2.721058330032247e-06
8688.pkl,0.16956891150588155
4928.pkl,0.05173704644844171
4068.pkl,0.0001719029677329495
6754.pkl,0.00010506627166198632
3333.pkl,4.247407327413102e-09
10557.pkl,2.654056987533569e-06
6199.pkl,2.2259381717195505e-06
1143.pkl,0.0012155359034743442
10499.pkl,5.6147729959733116e-06
7996.pkl,2.6291678617359968e-05
4982.pkl,2.7117923145606793e-05
4673.pkl,0.000515259404394941
9171.pkl,1.1191474796215553e-06
5311.pkl,7.616958870595233e-08
8013.pkl,0.007483450703186469
3596.pkl,3.715062057898986e-06
5601.pkl,1.0128442792402436e-06
4220.pkl,0.00018275748889713203
2484.pkl,0.0016507341164817696
1723.pkl,0.019030352528229492
1918.pkl,0.010985800205605549
1957.pkl,0.0006524792362011301
8137.pkl,3.950503326907559e-09
3289.pkl,1.51628470917692e-06
7461.pkl,0.0042746205103426985
9601.pkl,0.01532072023899081
3602.pkl,2.5042505573012364e-05
1753.pkl,0.5566298984618927
6156.pkl,1.0802281010535364e-08
2931.pkl,0.0010497705528169903
10027.pkl,3.5556499233123064e-06
4207.pkl,0.15990513513754512
10469.pkl,6.0888936817690844e-06
131.pkl,0.00563257596492612
400.pkl,1.927267460497088e-08
8669.pkl,0.0005443693856821293
7573.pkl,2.957552512257113e-06
970.pkl,0.017019338611985995
8800.pkl,0.002768933986677046
6582.pkl,3.9903331332566675e-06
4658.pkl,0.2157125524601898
4402.pkl,1.866753836559775e-07
40.pkl,0.9970299969858949
627.pkl,5.184051490805667e-08
3119.pkl,8.832907091716892e-06
2386.pkl,4.704219541927514e-09
1166.pkl,0.2657696742777089
8818.pkl,0.2397884261836123
3735.pkl,0.9509356640747741
10950.pkl,0.742332197214878
9199.pkl,0.36661097576303087
5623.pkl,0.001672935142668951
1804.pkl,0.9999999569807246
7035.pkl,0.36305292251832777
345.pkl,0.0012001575495671146
2129.pkl,9.48678913045474e-05
5015.pkl,0.011716759973917421
6303.pkl,6.222208380534367e-06
538.pkl,0.0011485297861110993
2962.pkl,2.0972381791799996e-05
3796.pkl,0.0006531859768422438
1554.pkl,7.773905263831398e-07
5720.pkl,0.00037369781045348214
1808.pkl,0.0019426686493910802
1919.pkl,0.0028953341197559723
3476.pkl,0.03748789510661128
5809.pkl,0.0014824406559507553
6262.pkl,9.881772360861401e-05
6790.pkl,2.1756038176486903e-08
7315.pkl,4.438878909046256e-08
8389.pkl,0.8336843182435505
2404.pkl,3.7365204675292723e-06
4610.pkl,0.0034657637618335396
10075.pkl,1.3409362865583643e-08
2670.pkl,0.09990005624264224
10223.pkl,4.6887701795191616e-08
2520.pkl,0.00013467558417145335
11112.pkl,3.4941557215133635e-07
2816.pkl,0.0010039180933636735
7268.pkl,2.1737607030329383e-05
3318.pkl,0.00010512479426012001
9062.pkl,1.2456649675705442e-05
9379.pkl,6.725043273625545e-05
11071.pkl,0.00022616814984863836
6285.pkl,8.000185378278055e-09
6031.pkl,1.0405606339624692e-06
9502.pkl,0.9892776777978838
8871.pkl,6.63879605678866e-05
161.pkl,6.108156358737535e-08
4210.pkl,0.001616229093335637
7896.pkl,0.002543668567389185
4876.pkl,0.005864558969118307
8459.pkl,0.005744636705461927
1897.pkl,6.862210263880386e-08
2620.pkl,6.479588028945423e-08
5911.pkl,0.006749062831682211
4839.pkl,0.0004717673065246809
1536.pkl,0.992440144389492
1837.pkl,8.864044260152522e-07
429.pkl,0.0007745571441864531
1665.pkl,0.9955026877180071
3319.pkl,6.987886940006073e-05
5463.pkl,1.5982362957850096e-05
8480.pkl,0.0002007621214449344
1216.pkl,7.729367773625231e-07
1254.pkl,0.9999734809580602
6858.pkl,0.9999995656522812
6815.pkl,0.8695669162887163
9331.pkl,7.476434229306227e-05
8901.pkl,0.04111896621282621
3825.pkl,0.00014652928412716424
3572.pkl,0.000415524898957015
361.pkl,0.000916150980492629
5409.pkl,2.2257751543026167e-06
7858.pkl,0.9999999999996207
1123.pkl,8.63109969671543e-07
7378.pkl,0.0003933368566463857
109.pkl,0.5824813202622056
3695.pkl,1.3925410233223296e-06
4945.pkl,0.00018336067133250543
9277.pkl,0.03615668245175784
7008.pkl,0.00020190998829392896
3759.pkl,5.030123822919546e-12
4698.pkl,0.00016527994934705876
7044.pkl,0.1322971124992395
2424.pkl,8.97094019307189e-09
3187.pkl,6.445032469934682e-05
9952.pkl,0.9875002217384248
10389.pkl,0.0003934681597773971
7859.pkl,6.720097343254275e-06
5167.pkl,0.00035902975805649385
8150.pkl,8.052617374959463e-07
9643.pkl,1.5120124969412898e-06
5399.pkl,1.0976788219548995e-13
6894.pkl,0.9999999999948557
10225.pkl,0.5525472234074337
9372.pkl,9.227138715978477e-05
10344.pkl,2.2980142596105127e-07
2439.pkl,0.00036400486421037955
8466.pkl,1.9519038933402937e-06
5389.pkl,1.5970499337920009e-06
1876.pkl,1.3036281599049498e-09
1269.pkl,0.00015391970015252615
9396.pkl,2.9763905764543536e-08
5323.pkl,0.0012691292143429337
7501.pkl,0.14525760692306913
8132.pkl,0.0007189397139420253
1426.pkl,0.0017843314191309343
10873.pkl,4.232443003642421e-06
4774.pkl,3.2173057499814326e-06
7452.pkl,2.3610356436842656e-05
4303.pkl,0.041953136375253594
248.pkl,0.006328279875371735
8774.pkl,3.1336782333375816e-05
8052.pkl,0.8806710649785807
1535.pkl,0.01936091144495592
1195.pkl,0.0017247785931281702
1400.pkl,0.6684077199517175
2741.pkl,2.8958489876048786e-05
1402.pkl,1.130107223722086e-07
2936.pkl,0.0014442664125512315
4412.pkl,1.1571609315063953e-05
3076.pkl,8.4398138900384e-07
2616.pkl,0.003058012216608497
3224.pkl,2.5772876837466387e-10
4437.pkl,1.427764585474e-06
6032.pkl,5.6438079829201985e-09
6243.pkl,0.010552719492168157
3173.pkl,1.8798476549117944e-06
8366.pkl,0.8782416829394036
3430.pkl,0.0007483731125967046
11118.pkl,0.0004992605337196443
6224.pkl,0.021920535793202106
432.pkl,1.164201900344229e-07
4701.pkl,8.517385633966748e-08
6072.pkl,0.0894915510179952
761.pkl,0.1372371707542926
8036.pkl,0.00016633608064376863
11039.pkl,0.5162044965177303
6667.pkl,8.916162207679964e-05
7581.pkl,1.1038066942069289e-05
8108.pkl,5.0620992021831326e-08
6237.pkl,6.665286545082954e-05
8040.pkl,1.2220640248508908e-06
3139.pkl,2.5719600435575117e-06
9900.pkl,0.1530762628272797
8465.pkl,0.0003685897415575117
6335.pkl,0.0003464286522761077
10986.pkl,0.0018971470244321792
10638.pkl,0.8643523974801177
6521.pkl,0.00014025729285260092
8345.pkl,0.001147727506348765
9356.pkl,0.006926406455687723
6694.pkl,5.7712895533117835e-09
9919.pkl,5.89263358749214e-07
2541.pkl,0.4110075451171128
1785.pkl,1.267017445251525e-05
7722.pkl,0.008849795043636564
2765.pkl,0.9999999999994567
8483.pkl,0.001841756707888141
6619.pkl,3.8946520471405796e-07
6990.pkl,3.446309225202141e-07
2929.pkl,0.000910293524669435
1009.pkl,0.999990709778686
762.pkl,0.35230805430228224
4733.pkl,0.004059430564817251
9289.pkl,0.004159036094165419
6210.pkl,0.595182571048767
4664.pkl,1.7332071251734945e-08
4393.pkl,0.0006451561659370462
5887.pkl,0.00037029492679855155
6082.pkl,8.918647873366114e-06
3838.pkl,0.9986886049378257
674.pkl,4.1382382172635757e-07
8260.pkl,0.2530282357325836
10506.pkl,0.01742607412880692
6538.pkl,3.3672749874090006e-05
5446.pkl,1.6624594274938548e-14
3716.pkl,4.465588356625976e-05
1094.pkl,1.0388264318546423e-05
7049.pkl,1.4375940867070335e-11
4672.pkl,0.003499135519477254
4234.pkl,2.102267055495664e-06
8056.pkl,2.3959466035536817e-06
4609.pkl,0.0041058423403284
6208.pkl,0.00314521763709318
8167.pkl,0.0015783758038321685
3335.pkl,7.667837740602935e-05
7043.pkl,2.784805875296987e-07
5115.pkl,3.5749126077415806e-08
4755.pkl,0.7551034939262056
3282.pkl,0.0003694670942390792
10497.pkl,2.621176804553402e-42
9323.pkl,1.0312142838589599e-07
4974.pkl,0.00029672049781392343
8359.pkl,1.8752845481494548e-07
7367.pkl,0.12937963892424814
9267.pkl,1.1075367098091922e-08
6093.pkl,4.648161094247213e-07
9387.pkl,1.3594528787187509e-08
10821.pkl,4.4922381323364624e-06
3106.pkl,2.058376346022133e-09
3900.pkl,0.003631536266250693
1898.pkl,5.0808270795222537e-08
2225.pkl,0.0733959049987953
8677.pkl,5.5193547923170396e-05
7761.pkl,0.0014050601356828047
7032.pkl,0.009290345068457637
6938.pkl,0.19578880467262455
8216.pkl,2.148141765494684e-06
2980.pkl,5.653254280007382e-05
9986.pkl,7.416708369021522e-05
9675.pkl,5.607212203969393e-06
706.pkl,0.04743283537885744
3914.pkl,0.0003463771129561864
3595.pkl,4.863880704483748e-07
7113.pkl,5.521958980050934e-05
1662.pkl,0.03156607758710014
3745.pkl,0.08174724632848912
8228.pkl,0.0009119106551486411
5989.pkl,1.972292134913753e-07
9687.pkl,2.6334924257566106e-08
5952.pkl,4.770350598016726e-09
7138.pkl,2.1575370047757476e-06
5837.pkl,0.004448119862103251
4458.pkl,0.00043681612525659104
3178.pkl,0.0014744996869005683
8820.pkl,2.9599054498744503e-09
2982.pkl,0.002820462009554266
695.pkl,0.0
9106.pkl,0.0029416386508819615
3449.pkl,1.45069674653015e-07
10400.pkl,8.345913234133672e-06
10431.pkl,0.00031209784836468986
3526.pkl,6.425041233123486e-06
1659.pkl,7.383903061815893e-06
10683.pkl,6.148152150410667e-08
3266.pkl,3.65056461503415e-07
10994.pkl,0.2051847422806294
10105.pkl,2.8502909124701047e-06
7800.pkl,0.014772963656864679
1880.pkl,5.566635403433335e-07
942.pkl,1.463933665436501e-07
2230.pkl,0.045155145196275996
8656.pkl,4.858873761265344e-05
3286.pkl,0.034095595440441474
8748.pkl,0.6019573631072909
10634.pkl,3.971305991521139e-06
728.pkl,4.2341483282278695e-06
6022.pkl,0.09510845182257528
6265.pkl,0.015960871370903556
5992.pkl,0.0001434834606476022
3121.pkl,0.05274428194922223
6168.pkl,0.0005985336075970455
9539.pkl,3.2588968147375227e-07
11195.pkl,4.777939736555296e-05
4053.pkl,0.2299734718560385
974.pkl,2.022310416903497e-06
10273.pkl,2.5200652048237415e-08
10971.pkl,2.0508088965159612e-08
750.pkl,0.002920707392924886
3773.pkl,0.0025488225562965445
2889.pkl,0.0003985092590741741
8562.pkl,6.953361891789157e-07
7842.pkl,1.8996557900317457e-06
6873.pkl,9.068742366604067e-06
6991.pkl,1.0145307039846661e-08
383.pkl,4.835185692537966e-07
10887.pkl,0.0004084174290726801
7181.pkl,5.728561550752746e-08
10987.pkl,0.9924924338681378
3500.pkl,1.8587374534941175e-07
10733.pkl,1.1850103308808373e-05
4523.pkl,1.6116325512826782e-05
10398.pkl,7.044834408291899e-06
2377.pkl,1.0
10243.pkl,0.0005923766914363973
4883.pkl,0.0007671296000300629
838.pkl,0.0017356517966511623
3134.pkl,0.0012413848013155895
3425.pkl,1.7425759782598528e-09
953.pkl,1.9104978277936263e-06
3018.pkl,2.41673575671214e-07
6577.pkl,2.502523517551303e-08
947.pkl,5.213354888914327e-05
11171.pkl,0.3455415078086087
13.pkl,8.302188880149513e-06
8265.pkl,7.654000210711103e-07
7358.pkl,0.9885287182174191
3077.pkl,0.0012904689225399178
6709.pkl,3.3909600425273265e-05
1704.pkl,0.0005161346770367548
2994.pkl,0.012483680682440133
4740.pkl,0.002665919235106509
79.pkl,0.0026144511732206425
102.pkl,3.1810146100396827e-07
6746.pkl,4.392488741832555e-05
893.pkl,1.2155016528035773e-06
4594.pkl,2.5931171251112354e-08
10217.pkl,4.105414821997191e-05
3634.pkl,0.002322327083754469
820.pkl,0.02696548341947809
10832.pkl,0.004947406069843995
7289.pkl,0.0007962356316090921
6389.pkl,3.76112574052381e-08
10725.pkl,6.24801075605067e-06
6937.pkl,7.411281292224879e-05
1871.pkl,1.8946900831673383e-08
995.pkl,0.6363895901543318
8975.pkl,0.0001665674232448486
8644.pkl,6.000364608496022e-07
712.pkl,7.091093629836603e-07
6356.pkl,1.0675391488749406e-06
1834.pkl,0.0003949986577363596
115.pkl,1.9984104627355325e-08
7018.pkl,0.009784523843340602
6554.pkl,1.1355147415579679e-06
6169.pkl,0.00016198417625320683
8918.pkl,2.091646741121625e-06
599.pkl,2.7029636682645603e-06
7510.pkl,2.0068650408223666e-05
1995.pkl,6.012092553091635e-05
11077.pkl,0.0014453827057640423
6943.pkl,7.242072073455918e-05
9842.pkl,0.5782441332511923
3012.pkl,8.629539777750073e-06
7838.pkl,0.0003064357855384913
6695.pkl,4.244271036247033e-06
891.pkl,0.024608932365059837
294.pkl,7.428048059491965e-09
5982.pkl,1.0
6881.pkl,1.0
2342.pkl,0.0002095732979409857
4457.pkl,0.28132802904373416
2238.pkl,2.509395130128601e-06
2275.pkl,0.8674410388021208
9733.pkl,6.668476637598272e-07
769.pkl,2.0796830040311326e-06
1249.pkl,1.4457179345255723e-07
7512.pkl,0.00020256715546062009
10219.pkl,3.6042305723397882e-09
1105.pkl,6.085519829811392e-06
8641.pkl,3.160901745757711e-05
3833.pkl,3.8033484064358706e-05
5117.pkl,0.0002058868969148061
7352.pkl,0.6872404807526542
10800.pkl,0.00016211285592571847
10576.pkl,0.009296625948752682
6864.pkl,0.4190403790444582
6941.pkl,0.0028077370320542822
634.pkl,0.06868685996676203
4500.pkl,0.10891680631412883
7808.pkl,0.00017676882058152062
7056.pkl,0.740401102475852
5212.pkl,0.001993355964310216
7927.pkl,1.1115293566276505e-05
1073.pkl,4.847185503030811e-07
6403.pkl,1.2210410064754185e-07
839.pkl,0.0007634326332852053
5750.pkl,9.842580436010567e-05
11027.pkl,0.0005962315250298137
2132.pkl,3.7191518007207024e-05
3836.pkl,0.22286996691353364
8529.pkl,4.6853425849797974e-07
7151.pkl,0.04192612432562929
7484.pkl,0.9944728000391919
9393.pkl,0.9879761738185219
9044.pkl,5.440464528076842e-06
10879.pkl,0.0016201988444062866
3484.pkl,0.963514583614589
829.pkl,0.028336361570390232
8505.pkl,0.0007518690379414884
11049.pkl,0.657565928171694
1626.pkl,0.003997128942475224
8906.pkl,0.000579136324392729
3784.pkl,1.804288661429102e-07
10239.pkl,3.488540881563252e-09
6121.pkl,0.00040372119933541645
7255.pkl,2.1636202531736863e-07
824.pkl,6.041933026012336e-06
7980.pkl,0.045145351061629035
1514.pkl,0.0018815234228658632
6969.pkl,0.0009041525456938466
52.pkl,1.8284176969438066e-08
5220.pkl,0.0061772632070739115
6131.pkl,6.730373661915001e-05
3527.pkl,7.160238059734052e-07
3293.pkl,4.244766954150365e-06
8959.pkl,0.00033863141191762825
4937.pkl,0.05255471250181929
94.pkl,5.222967011670686e-05
6462.pkl,0.0
10812.pkl,3.906142110976475e-06
10772.pkl,3.0471983656204172e-05
6245.pkl,3.843156213759706e-06
237.pkl,0.00982007681176537
6509.pkl,0.1169112584804932
3245.pkl,0.0001065236850872867
5824.pkl,0.016264936318089396
5083.pkl,9.51968109737728e-07
7491.pkl,0.001099677332991654
2991.pkl,0.010058567211765875
1962.pkl,3.680103786727988e-07
6841.pkl,1.4348824869444396e-06
2886.pkl,0.8051085952406544
2149.pkl,0.5095893037778547
5166.pkl,0.012114834125317336
1138.pkl,1.0628698515962391e-05
3426.pkl,0.6036844366373635
9254.pkl,0.13388729070770783
6080.pkl,4.159143964911082e-06
6813.pkl,2.3874264940171495e-05
1690.pkl,1.9560120987598127e-06
6742.pkl,0.0006169496947855438
10818.pkl,0.11339411031354216
7498.pkl,5.128511565957833e-07
4304.pkl,0.9257827236750472
4979.pkl,0.012744216608305409
9645.pkl,0.6065289381116074
1997.pkl,0.005598356613101258
1630.pkl,4.765347990217005e-05
6059.pkl,0.07197784905590604
9414.pkl,2.6332319157303193e-06
10319.pkl,0.08253982987311428
6046.pkl,0.22352699832567582
696.pkl,0.0004463845827596178
4520.pkl,1.822900415783386e-05
2626.pkl,5.865041109190879e-09
10152.pkl,8.367599428152147e-07
11076.pkl,0.0019009693428007268
8323.pkl,1.0220745529521586e-06
5555.pkl,0.00030923829141481034
6496.pkl,4.202196698447255e-07
5892.pkl,5.864600714291222e-07
10769.pkl,0.8972981326872845
6497.pkl,0.3392772070769409
9373.pkl,0.0038941809704309315
9710.pkl,2.294667769605471e-05
10630.pkl,3.152654575642931e-07
7017.pkl,1.403487111398423e-05
8666.pkl,0.0008235960482657141
11176.pkl,0.0032599107073822044
78.pkl,0.004140852536334405
9726.pkl,0.004662008768946079
1655.pkl,0.0038732325095804532
10095.pkl,1.9021991676823585e-05
9880.pkl,2.165865609834574e-16
10032.pkl,1.4735107291734603e-05
3129.pkl,0.009852550802712197
1991.pkl,0.0001447322621764364
525.pkl,6.877828927694677e-05
10384.pkl,1.4826885292342449e-06
5551.pkl,0.9999916729009259
719.pkl,4.080347600387725e-06
1190.pkl,4.1111173284391685e-06
4290.pkl,0.0016302653194846175
5486.pkl,3.7926919373243747e-06
9021.pkl,1.548932138177067e-05
257.pkl,9.774832265393749e-08
3666.pkl,5.9666918481255964e-05
5881.pkl,0.00022537508421760372
3907.pkl,0.0020906116394722187
1281.pkl,0.4179777162127384
1586.pkl,0.10639037278368108
6995.pkl,0.0005413688591533839
1150.pkl,0.10078987737293557
7643.pkl,2.4670106524870714e-06
4497.pkl,0.00022953546489800112
707.pkl,0.002381344686746991
10610.pkl,0.016264936318089396
7644.pkl,0.00010179904202745505
666.pkl,0.008738056006111786
2199.pkl,1.1734227449007911e-07
8654.pkl,0.00017218784125778904
1279.pkl,0.0031607614767122537
8756.pkl,8.043016024902283e-08
3917.pkl,0.0009548227513884538
1858.pkl,5.894341527464906e-06
1109.pkl,0.0020965712093378775
6981.pkl,0.01715841646789103
9802.pkl,0.0772071883211505
4948.pkl,1.2871935706048851e-08
9685.pkl,0.05457336998862256
5568.pkl,7.309476625599592e-07
136.pkl,0.0005849629214317024
411.pkl,0.0005572837240865055
7171.pkl,4.333964307898989e-06
2989.pkl,0.003951794801536361
1044.pkl,9.437099077463103e-06
6124.pkl,0.9040037199224015
4949.pkl,0.2864752533318904
1469.pkl,0.0009399326120635952
9506.pkl,0.1142315219319688
2665.pkl,0.0029483119743157673
3551.pkl,0.002142749721896751
1768.pkl,0.18220549322805804
2334.pkl,4.801577019196823e-06
2751.pkl,0.02071964692947856
10905.pkl,0.9555201224641765
3956.pkl,0.0020221679567856104
1905.pkl,0.05276330927868952
2046.pkl,4.212807369302685e-06
682.pkl,0.0023119319124635723
8306.pkl,2.58319576816896e-05
2436.pkl,0.013515062414318914
3794.pkl,0.9996608405232132
9264.pkl,3.04993227386516e-10
7434.pkl,0.005777237066465347
7904.pkl,0.0020188536869981486
4607.pkl,0.02002639729393481
10495.pkl,0.005521831686882885
7059.pkl,0.0005417808067776799
5238.pkl,1.401391095889012e-05
9102.pkl,6.707659580004705e-07
9698.pkl,1.0969251820317714e-05
10019.pkl,1.0984027155406877e-06
6638.pkl,1.4051781311205225e-09
5153.pkl,5.239252727466126e-09
5437.pkl,0.000614952332856743
7076.pkl,0.0157943501615397
7932.pkl,6.60560432153449e-06
10552.pkl,6.338023027005856e-05
1372.pkl,0.021473548786825277
6323.pkl,3.231977433645282e-05
6344.pkl,1.3585047962084927e-07
1454.pkl,7.186955493449211e-06
194.pkl,0.20510981701519201
3423.pkl,0.00013571132828434437
9557.pkl,3.0332266063832726e-07
8181.pkl,0.00021902395656915109
10218.pkl,0.009979774509554253
477.pkl,4.726808845842245e-11
7528.pkl,2.967937634863878e-06
8206.pkl,3.3906490281837004e-05
163.pkl,3.1467636764346817e-06
11048.pkl,0.010763840398262392
7552.pkl,2.3961208767550387e-09
6170.pkl,0.0009959775438718997
1866.pkl,0.20247099172072217
1293.pkl,0.00013120093775276665
5250.pkl,0.31331149523717855
10077.pkl,3.56758684448298e-10
3687.pkl,0.0001985224160615045
3809.pkl,0.9295555215292827
2215.pkl,0.0001996061131136585
5924.pkl,0.0001903698210998143
93.pkl,1.56817382203685e-10
3306.pkl,0.2366243729313187
2952.pkl,0.0022044918869154936
10913.pkl,0.31239636925224534
9234.pkl,0.12280654381669652
11206.pkl,0.8013762648013031
3353.pkl,4.1592233260651014e-08
7466.pkl,0.47538580650162215
2370.pkl,4.045280682481155e-07
6814.pkl,0.003819542197428089
453.pkl,2.9984587628374656e-07
2609.pkl,2.4464154739349754e-06
7432.pkl,0.0005259662788011318
229.pkl,0.00014409808021980216
10187.pkl,0.0011123144435624063
5393.pkl,0.0007850117494773774
4217.pkl,1.6744934618882207e-06
1142.pkl,0.009897163278747439
7698.pkl,1.8589574729827685e-05
88.pkl,0.9999941745814536
3972.pkl,0.00028439518951557294
9833.pkl,0.011671932605153992
6395.pkl,1.2403866727900185e-07
1739.pkl,0.014885987410376817
10853.pkl,6.950487266183284e-08
3688.pkl,4.25178011476142e-05
2027.pkl,0.0006580227410970922
2785.pkl,7.05564700209424e-08
8022.pkl,8.24683851415393e-05
5349.pkl,0.009096711078494487
2750.pkl,7.164359573556712e-05
10801.pkl,0.007457479419283369
4449.pkl,1.584500792094193e-06
160.pkl,0.0007310898826857221
9205.pkl,4.0945263614179494e-07
201.pkl,0.007897331068529714
8721.pkl,0.0016056266818110648
5768.pkl,1.3754983582660063e-09
4287.pkl,0.00040629277825014645
2163.pkl,0.001403657657652062
27.pkl,1.8690952433837123e-05
10968.pkl,0.00022258888897849712
9206.pkl,2.3638223994913058e-05
6074.pkl,7.281266726155446e-08
739.pkl,0.00034282906934874474
4469.pkl,4.4588267225723334e-05
9771.pkl,0.0003869864075693822
7470.pkl,0.00013607941031329918
6983.pkl,2.3287776193669677e-07
2195.pkl,0.00015721219479265718
7055.pkl,5.8790433938374374e-08
1822.pkl,0.08639471395647308
10916.pkl,6.3506753515153485e-06
1579.pkl,2.9333736464668575e-06
5508.pkl,1.9048020487993027e-07
960.pkl,1.6580162137986041e-07
10360.pkl,0.0006506843284674844
5004.pkl,2.0134581562541896e-06
5319.pkl,0.5355874692961604
2662.pkl,3.356734042271337e-06
617.pkl,2.8635827682186323e-07
885.pkl,0.0003609581002750343
6040.pkl,3.356183627507435e-05
10404.pkl,4.6833600224019194e-07
6537.pkl,9.22390450355257e-05
9188.pkl,0.80939970071785
10927.pkl,4.250202648849618e-05
8783.pkl,1.463933665436501e-07
6011.pkl,0.00031395382189021247
1930.pkl,6.964043982080095e-06
3174.pkl,1.3644852754623407e-06
749.pkl,0.0003472457353109579
2908.pkl,0.0010294266203909228
6219.pkl,4.684587964798593e-06
2003.pkl,3.4899311017226367e-06
4095.pkl,0.3284800920464124
3872.pkl,0.0001898584814383116
5577.pkl,1.8786801879420325e-07
5814.pkl,0.0009797378055337357
959.pkl,1.9828526878642147e-06
1199.pkl,1.4968839277989302e-07
6354.pkl,0.016576525347259827
9495.pkl,0.18578539736459904
8540.pkl,0.00016253788618198324
10037.pkl,0.0020071726408855003
2777.pkl,2.2920195163866747e-06
888.pkl,1.5012094401428086e-05
10669.pkl,6.710679456708099e-07
197.pkl,0.0005138699372649998
3537.pkl,0.06048008481749884
2560.pkl,0.0004538936907191482
1703.pkl,0.125029879798924
8884.pkl,5.2030609493278546e-08
6115.pkl,0.15974887805643287
609.pkl,0.00031860670469268206
452.pkl,0.00022442882249076626
7193.pkl,0.9918579132386188
10664.pkl,2.6049825075101757e-07
9418.pkl,6.887726051934539e-07
10403.pkl,3.4335363344891256e-06
6211.pkl,0.9997934029200799
3352.pkl,0.7609999304336144
9549.pkl,0.0010856956072146685
9628.pkl,0.01154591065319007
11200.pkl,3.239504492341754e-06
4323.pkl,4.3177349630577856e-07
